10.19.119.194 - - [19/Nov/2025:13:23:40 +0000] "GET /identity/v3/ HTTP/1.1" 200 504 "-" "curl/7.81.0"
10.19.119.194 - - [19/Nov/2025:13:30:52 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4575 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:30:52 +0000] "GET /compute/v2.1/flavors/detail?is_public=True HTTP/1.1" 200 5102 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:30:53 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:30:53 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4575 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:30:53 +0000] "GET /image/v2/images/2fb17fee-a76d-47d1-8ac3-13669056a8cd HTTP/1.1" 200 1202 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:30:53 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:30:53 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4575 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:30:53 +0000] "POST /compute/v2.1/flavors HTTP/1.1" 200 832 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:30:53 +0000] "POST /compute/v2.1/flavors/42/os-extra_specs HTTP/1.1" 200 463 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:30:53 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:30:53 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4575 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:30:54 +0000] "GET /image/v2/images/2fb17fee-a76d-47d1-8ac3-13669056a8cd HTTP/1.1" 200 1202 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:30:54 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:30:54 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4575 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:30:54 +0000] "POST /compute/v2.1/flavors HTTP/1.1" 200 833 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:30:54 +0000] "POST /compute/v2.1/flavors/84/os-extra_specs HTTP/1.1" 200 463 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:30:58 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:30:58 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4575 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:30:58 +0000] "GET /networking/v2.0/extensions HTTP/1.1" 200 15189 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:30:58 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:30:58 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4575 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:30:58 +0000] "GET /networking/v2.0/networks/public HTTP/1.1" 404 341 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:30:58 +0000] "GET /networking/v2.0/networks?name=public HTTP/1.1" 200 985 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:30:58 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:30:58 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4575 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:30:59 +0000] "POST /networking/v2.0/networks HTTP/1.1" 201 891 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:30:59 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:30:59 +0000] "GET /placement/resource_providers/9d5551dd-ffe8-4191-bc4e-e720884d8b82/allocations HTTP/1.1" 200 346 "-" "nova-compute keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:30:59 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4575 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:30:59 +0000] "GET /networking/v2.0/networks/shared HTTP/1.1" 404 341 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:31:00 +0000] "GET /placement/resource_providers/9d5551dd-ffe8-4191-bc4e-e720884d8b82/allocations HTTP/1.1" 200 346 "-" "nova-compute keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:31:00 +0000] "GET /networking/v2.0/networks?name=shared HTTP/1.1" 200 889 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:31:00 +0000] "POST /networking/v2.0/subnets HTTP/1.1" 201 896 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:31:51 +0000] "GET /placement/resource_providers/9d5551dd-ffe8-4191-bc4e-e720884d8b82/allocations HTTP/1.1" 200 346 "-" "nova-compute keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:31:51 +0000] "GET /placement/resource_providers/9d5551dd-ffe8-4191-bc4e-e720884d8b82/allocations HTTP/1.1" 200 346 "-" "nova-compute keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:32:02 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4575 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:03 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4575 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:03 +0000] "GET /identity/v3/domains?name=Default HTTP/1.1" 200 560 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:03 +0000] "POST /identity/v3/projects HTTP/1.1" 201 633 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:03 +0000] "POST /identity/v3/users HTTP/1.1" 201 551 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:03 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1935 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:03 +0000] "PUT /identity/v3/projects/c48398ad8420455782789d8201401310/users/787039f40de44bd6a1ae7d90da75c8c2/roles/b931b259dbc1406d83923d8f1e9112c1 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:04 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4536 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:04 +0000] "GET /identity HTTP/1.1" 300 579 "-" "cinder/27.1.0.dev86 keystonemiddleware.auth_token/10.12.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:32:04 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4393 "-" "cinder/27.1.0.dev86 keystonemiddleware.auth_token/10.12.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:32:04 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 4531 "-" "python-keystoneclient"
10.19.119.194 - - [19/Nov/2025:13:32:04 +0000] "GET /volume/v3/extensions HTTP/1.1" 200 5600 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:04 +0000] "GET /networking/v2.0/extensions HTTP/1.1" 200 15189 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:04 +0000] "GET /image/ HTTP/1.1" 300 1621 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:04 +0000] "GET /identity HTTP/1.1" 300 579 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:04 +0000] "DELETE /identity/v3/users/787039f40de44bd6a1ae7d90da75c8c2 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:05 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4575 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:05 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 4570 "-" "python-keystoneclient"
10.19.119.194 - - [19/Nov/2025:13:32:05 +0000] "GET /networking/v2.0/security-groups?tenant_id=c48398ad8420455782789d8201401310&name=default HTTP/1.1" 200 3148 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:05 +0000] "DELETE /networking/v2.0/security-groups/111ee809-99c7-49e8-bc44-aac6bee8e0c9 HTTP/1.1" 204 181 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:06 +0000] "DELETE /identity/v3/projects/c48398ad8420455782789d8201401310 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:26 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:32:26 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4575 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:32:26 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 4570 "-" "python-keystoneclient"
10.19.119.194 - - [19/Nov/2025:13:32:26 +0000] "GET /identity/v3/projects/service HTTP/1.1" 404 340 "-" "python-keystoneclient"
10.19.119.194 - - [19/Nov/2025:13:32:26 +0000] "GET /identity/v3/projects?name=service HTTP/1.1" 200 663 "-" "python-keystoneclient"
10.19.119.194 - - [19/Nov/2025:13:32:27 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:32:27 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4575 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:32:27 +0000] "GET /networking/v2.0/networks/admin_net HTTP/1.1" 404 344 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:32:27 +0000] "GET /networking/v2.0/networks?name=admin_net HTTP/1.1" 200 240 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:32:27 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:32:27 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4575 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:32:27 +0000] "GET /identity/v3/projects/2b553a3c5e6f4ac5bb15ed9536b14a6f HTTP/1.1" 200 550 "-" "python-keystoneclient"
10.19.119.194 - - [19/Nov/2025:13:32:28 +0000] "POST /networking/v2.0/networks HTTP/1.1" 201 895 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:32:28 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:32:28 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4575 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:32:29 +0000] "GET /networking/v2.0/networks/admin_net HTTP/1.1" 404 344 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:32:29 +0000] "GET /networking/v2.0/networks?name=admin_net HTTP/1.1" 200 893 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:32:29 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:32:29 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4575 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:32:29 +0000] "GET /networking/v2.0/subnets/admin_subnet HTTP/1.1" 404 345 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:32:29 +0000] "GET /networking/v2.0/subnets?name=admin_subnet HTTP/1.1" 200 239 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:32:29 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:32:29 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4575 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:32:29 +0000] "GET /identity/v3/projects/2b553a3c5e6f4ac5bb15ed9536b14a6f HTTP/1.1" 200 550 "-" "python-keystoneclient"
10.19.119.194 - - [19/Nov/2025:13:32:30 +0000] "GET /networking/v2.0/networks/2fa82e9c-5978-4f4b-86e8-8436e0cdd84d HTTP/1.1" 200 890 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:32:30 +0000] "POST /networking/v2.0/subnets HTTP/1.1" 201 856 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:32:31 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:32:31 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4575 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:32:31 +0000] "GET /networking/v2.0/subnets/admin_subnet HTTP/1.1" 404 345 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:32:31 +0000] "GET /networking/v2.0/subnets?name=admin_subnet HTTP/1.1" 200 854 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:32:54 +0000] "GET /placement/resource_providers/9d5551dd-ffe8-4191-bc4e-e720884d8b82/allocations HTTP/1.1" 200 346 "-" "nova-compute keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:32:54 +0000] "GET /placement/resource_providers/9d5551dd-ffe8-4191-bc4e-e720884d8b82/allocations HTTP/1.1" 200 346 "-" "nova-compute keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:32:56 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4575 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:56 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4575 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:56 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4575 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:56 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4575 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:57 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4575 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:57 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4575 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:57 +0000] "GET /identity/v3/domains?name=Default HTTP/1.1" 200 560 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:57 +0000] "GET /identity/v3/domains?name=Default HTTP/1.1" 200 560 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:57 +0000] "GET /identity/v3/domains?name=Default HTTP/1.1" 200 560 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:57 +0000] "POST /identity/v3/projects HTTP/1.1" 201 621 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:57 +0000] "POST /identity/v3/projects HTTP/1.1" 201 639 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:57 +0000] "POST /identity/v3/projects HTTP/1.1" 201 653 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:57 +0000] "POST /identity/v3/users HTTP/1.1" 201 544 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:57 +0000] "POST /identity/v3/users HTTP/1.1" 201 561 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:57 +0000] "POST /identity/v3/users HTTP/1.1" 201 554 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:57 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1935 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:57 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1935 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:57 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1935 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:58 +0000] "PUT /identity/v3/projects/50d2d075114548449822b85c2f0f9d5c/users/8c20c622de564bf3a0b038892cdedad0/roles/b931b259dbc1406d83923d8f1e9112c1 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:58 +0000] "PUT /identity/v3/projects/5e21e6a081cb4d11bbac162d49ecf8dc/users/639de76e21fe4147836dd045d3d1a2f1/roles/de917204b0c24f05a236784b5cf2a75e HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:58 +0000] "PUT /identity/v3/projects/8856cf85205a43038566ba6c33e55150/users/84a375ddc9804eaeb60551bc9f1a832a/roles/b931b259dbc1406d83923d8f1e9112c1 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:58 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4556 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:58 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4542 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:58 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1935 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:58 +0000] "POST /identity/v3/projects HTTP/1.1" 201 651 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:58 +0000] "POST /identity/v3/projects HTTP/1.1" 201 639 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:58 +0000] "PUT /identity/v3/projects/5e21e6a081cb4d11bbac162d49ecf8dc/users/639de76e21fe4147836dd045d3d1a2f1/roles/de917204b0c24f05a236784b5cf2a75e HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:58 +0000] "POST /identity/v3/users HTTP/1.1" 201 560 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:58 +0000] "POST /identity/v3/users HTTP/1.1" 201 554 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:58 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1935 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:58 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4647 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:59 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1935 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:59 +0000] "PUT /identity/v3/projects/5a1a47f2b55848a295090429c595b87b/users/bb63760a2c3c48ac92f5c1860a7d430c/roles/b931b259dbc1406d83923d8f1e9112c1 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:59 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 4642 "-" "python-keystoneclient"
10.19.119.194 - - [19/Nov/2025:13:32:59 +0000] "POST /share/v2/5e21e6a081cb4d11bbac162d49ecf8dc/types HTTP/1.1" 200 1041 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:59 +0000] "PUT /identity/v3/projects/5b0430e1b37d40138067f4af275fb5f6/users/d59e0163f7c74c719ebeb5efbff2ccf3/roles/b931b259dbc1406d83923d8f1e9112c1 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:59 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4554 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:59 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4542 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:59 +0000] "POST /share/v2/5e21e6a081cb4d11bbac162d49ecf8dc/shares HTTP/1.1" 200 1716 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:59 +0000] "POST /identity/v3/projects HTTP/1.1" 201 637 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:59 +0000] "POST /identity/v3/projects HTTP/1.1" 201 653 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:59 +0000] "GET /share/v2/5e21e6a081cb4d11bbac162d49ecf8dc/shares/38ab8ad6-1a0c-47b3-a3d9-d83145d26119 HTTP/1.1" 200 1716 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:59 +0000] "POST /identity/v3/users HTTP/1.1" 201 552 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:59 +0000] "POST /identity/v3/users HTTP/1.1" 201 560 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:32:59 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1935 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:33:00 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1935 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:33:00 +0000] "PUT /identity/v3/projects/5134f05024fd4334ba409232b7f277cb/users/ee7d247aa9094e5aa311cdfcec7bae1a/roles/de917204b0c24f05a236784b5cf2a75e HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:33:00 +0000] "PUT /identity/v3/projects/d709be37521647efa1f780ebec995ef0/users/ba202cbedd4b48699aed8b78f406a60d/roles/de917204b0c24f05a236784b5cf2a75e HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:33:00 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1935 "-" "python-urllib3/1.26.20"
10.19.119.194 - - [19/Nov/2025:13:33:00 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1935 "-" "python-urllib3/1.26.20"
