10.19.119.86 - - [25/Nov/2025:05:18:37 +0000] "GET /identity/v3/ HTTP/1.1" 200 503 "-" "curl/7.81.0"
10.19.119.86 - - [25/Nov/2025:05:25:56 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4695 "-" "nova-status keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:25:56 +0000] "GET /volume/ HTTP/1.1" 300 756 "-" "nova-status keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:04 +0000] "GET /placement/resource_providers/3e9ae795-81d4-4c70-973e-972eead75662/allocations HTTP/1.1" 200 346 "-" "nova-compute keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:04 +0000] "GET /placement/resource_providers/3e9ae795-81d4-4c70-973e-972eead75662/allocations HTTP/1.1" 200 346 "-" "nova-compute keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:08 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:08 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4562 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:08 +0000] "GET /image/v2/images HTTP/1.1" 200 1272 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:08 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:08 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4562 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:08 +0000] "GET /identity/v3/projects HTTP/1.1" 200 2818 "-" "python-keystoneclient"
10.19.119.86 - - [25/Nov/2025:05:26:09 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:09 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4562 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:09 +0000] "GET /compute/v2.1/flavors/detail?is_public=True HTTP/1.1" 200 5080 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:09 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:09 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4562 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:09 +0000] "GET /image/v2/images/ac462ace-d1f3-4f0c-b63b-a4ba0a3e1fb6 HTTP/1.1" 200 1202 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:09 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:09 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4562 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:10 +0000] "POST /compute/v2.1/flavors HTTP/1.1" 200 830 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:10 +0000] "POST /compute/v2.1/flavors/42/os-extra_specs HTTP/1.1" 200 463 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:10 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:10 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4562 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:10 +0000] "GET /image/v2/images/ac462ace-d1f3-4f0c-b63b-a4ba0a3e1fb6 HTTP/1.1" 200 1202 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:10 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:10 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4562 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:10 +0000] "POST /compute/v2.1/flavors HTTP/1.1" 200 831 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:10 +0000] "POST /compute/v2.1/flavors/84/os-extra_specs HTTP/1.1" 200 463 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:14 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:14 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4562 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:14 +0000] "GET /networking/v2.0/extensions HTTP/1.1" 200 15189 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:14 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:14 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4562 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:15 +0000] "GET /networking/v2.0/networks/public HTTP/1.1" 404 341 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:15 +0000] "GET /networking/v2.0/networks?name=public HTTP/1.1" 200 985 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:15 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:15 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4562 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:15 +0000] "POST /networking/v2.0/networks HTTP/1.1" 201 891 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:16 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:16 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4562 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:16 +0000] "GET /networking/v2.0/networks/shared HTTP/1.1" 404 341 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:16 +0000] "GET /networking/v2.0/networks?name=shared HTTP/1.1" 200 889 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:26:16 +0000] "POST /networking/v2.0/subnets HTTP/1.1" 201 896 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:27:07 +0000] "GET /placement/resource_providers/3e9ae795-81d4-4c70-973e-972eead75662/allocations HTTP/1.1" 200 346 "-" "nova-compute keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:27:07 +0000] "GET /placement/resource_providers/3e9ae795-81d4-4c70-973e-972eead75662/allocations HTTP/1.1" 200 346 "-" "nova-compute keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:27:12 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4562 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:27:12 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4562 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:27:12 +0000] "GET /identity/v3/domains?name=Default HTTP/1.1" 200 558 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:27:12 +0000] "POST /identity/v3/projects HTTP/1.1" 201 632 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:27:13 +0000] "POST /identity/v3/users HTTP/1.1" 201 550 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:27:13 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1927 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:27:13 +0000] "PUT /identity/v3/projects/1919bc18be104c7f956bef3df2e8b04b/users/3e5f5d4fad5b4a34ab023a4ef90cf276/roles/a95e0bb3d6cb4855b20e844d5bde6997 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:27:13 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4523 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:27:13 +0000] "GET /identity HTTP/1.1" 300 577 "-" "cinder/27.1.0.dev90 keystonemiddleware.auth_token/10.12.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:27:13 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4380 "-" "cinder/27.1.0.dev90 keystonemiddleware.auth_token/10.12.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:27:13 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 4518 "-" "python-keystoneclient"
10.19.119.86 - - [25/Nov/2025:05:27:13 +0000] "GET /volume/v3/extensions HTTP/1.1" 200 5600 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:27:14 +0000] "GET /networking/v2.0/extensions HTTP/1.1" 200 15189 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:27:14 +0000] "GET /image/ HTTP/1.1" 300 1608 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:27:14 +0000] "GET /identity HTTP/1.1" 300 577 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:27:14 +0000] "DELETE /identity/v3/users/3e5f5d4fad5b4a34ab023a4ef90cf276 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:27:14 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4562 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:27:14 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 4557 "-" "python-keystoneclient"
10.19.119.86 - - [25/Nov/2025:05:27:14 +0000] "GET /networking/v2.0/security-groups?tenant_id=1919bc18be104c7f956bef3df2e8b04b&name=default HTTP/1.1" 200 3148 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:27:15 +0000] "DELETE /networking/v2.0/security-groups/511de099-611b-4c98-93a5-3cde4a0c0c61 HTTP/1.1" 204 181 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:27:16 +0000] "DELETE /identity/v3/projects/1919bc18be104c7f956bef3df2e8b04b HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:27:35 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:27:35 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4562 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:27:35 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 4557 "-" "python-keystoneclient"
10.19.119.86 - - [25/Nov/2025:05:27:36 +0000] "GET /identity/v3/projects/service HTTP/1.1" 404 340 "-" "python-keystoneclient"
10.19.119.86 - - [25/Nov/2025:05:27:36 +0000] "GET /identity/v3/projects?name=service HTTP/1.1" 200 661 "-" "python-keystoneclient"
10.19.119.86 - - [25/Nov/2025:05:27:36 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:27:36 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4562 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:27:36 +0000] "GET /networking/v2.0/networks/admin_net HTTP/1.1" 404 344 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:27:36 +0000] "GET /networking/v2.0/networks?name=admin_net HTTP/1.1" 200 240 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:27:36 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:27:36 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4562 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:27:37 +0000] "GET /identity/v3/projects/24f4b16d1f2c402896c32a9a852b1d44 HTTP/1.1" 200 549 "-" "python-keystoneclient"
10.19.119.86 - - [25/Nov/2025:05:27:37 +0000] "POST /networking/v2.0/networks HTTP/1.1" 201 895 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:27:38 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:27:38 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4562 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:27:38 +0000] "GET /networking/v2.0/networks/admin_net HTTP/1.1" 404 344 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:27:38 +0000] "GET /networking/v2.0/networks?name=admin_net HTTP/1.1" 200 893 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:27:38 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:27:38 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4562 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:27:38 +0000] "GET /networking/v2.0/subnets/admin_subnet HTTP/1.1" 404 345 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:27:38 +0000] "GET /networking/v2.0/subnets?name=admin_subnet HTTP/1.1" 200 239 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:27:39 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:27:39 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4562 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:27:39 +0000] "GET /identity/v3/projects/24f4b16d1f2c402896c32a9a852b1d44 HTTP/1.1" 200 549 "-" "python-keystoneclient"
10.19.119.86 - - [25/Nov/2025:05:27:39 +0000] "GET /networking/v2.0/networks/93a1e5f4-41f9-4da0-b736-76e8469ccec9 HTTP/1.1" 200 890 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:27:39 +0000] "POST /networking/v2.0/subnets HTTP/1.1" 201 856 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:27:40 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:27:40 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4562 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:27:40 +0000] "GET /networking/v2.0/subnets/admin_subnet HTTP/1.1" 404 345 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:27:40 +0000] "GET /networking/v2.0/subnets?name=admin_subnet HTTP/1.1" 200 854 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:28:06 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4562 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:07 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4562 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:07 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4562 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:07 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4562 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:07 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4562 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:07 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4562 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:07 +0000] "GET /identity/v3/domains?name=Default HTTP/1.1" 200 558 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:07 +0000] "GET /identity/v3/domains?name=Default HTTP/1.1" 200 558 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:07 +0000] "GET /identity/v3/domains?name=Default HTTP/1.1" 200 558 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:07 +0000] "POST /identity/v3/projects HTTP/1.1" 201 620 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:07 +0000] "POST /identity/v3/projects HTTP/1.1" 201 638 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:07 +0000] "POST /identity/v3/projects HTTP/1.1" 201 652 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:07 +0000] "POST /identity/v3/users HTTP/1.1" 201 553 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:07 +0000] "POST /identity/v3/users HTTP/1.1" 201 543 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:08 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1927 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:07 +0000] "POST /identity/v3/users HTTP/1.1" 201 560 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:08 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1927 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:08 +0000] "PUT /identity/v3/projects/45639d300393459c9be634c8aa6444a8/users/79861933841748fba6131060e7e802d2/roles/a95e0bb3d6cb4855b20e844d5bde6997 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:08 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1927 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:08 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4529 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:08 +0000] "PUT /identity/v3/projects/2c3a0a8085924c4da7465cbce4c03bc4/users/3aeb0b411a4a448886c18d88cb52e0a5/roles/f6c43a3a248a4fe9a4c4357ca49511db HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:08 +0000] "POST /identity/v3/projects HTTP/1.1" 201 636 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:08 +0000] "PUT /identity/v3/projects/6e7fa720c9e14b23b64b87002828cb3a/users/bae841894f084552a10512e87de0f47a/roles/a95e0bb3d6cb4855b20e844d5bde6997 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:08 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1927 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:08 +0000] "POST /identity/v3/users HTTP/1.1" 201 552 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:08 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4543 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:09 +0000] "PUT /identity/v3/projects/2c3a0a8085924c4da7465cbce4c03bc4/users/3aeb0b411a4a448886c18d88cb52e0a5/roles/f6c43a3a248a4fe9a4c4357ca49511db HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:09 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1927 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:09 +0000] "POST /identity/v3/projects HTTP/1.1" 201 652 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:09 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4634 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:09 +0000] "PUT /identity/v3/projects/c1a03bf353344ebca820fa4793705e85/users/64257b13ef364590bc4f460562498e4a/roles/a95e0bb3d6cb4855b20e844d5bde6997 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:09 +0000] "POST /identity/v3/users HTTP/1.1" 201 560 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:09 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 4629 "-" "python-keystoneclient"
10.19.119.86 - - [25/Nov/2025:05:28:09 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4527 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:09 +0000] "POST /share/v2/2c3a0a8085924c4da7465cbce4c03bc4/types HTTP/1.1" 200 1045 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:09 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1927 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:09 +0000] "POST /identity/v3/projects HTTP/1.1" 201 638 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:10 +0000] "PUT /identity/v3/projects/c93ff629a9fd46c59e60bea5eb6a39e0/users/f72c37d83f9c45319dafd292b01fc90d/roles/a95e0bb3d6cb4855b20e844d5bde6997 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:09 +0000] "POST /share/v2/2c3a0a8085924c4da7465cbce4c03bc4/shares HTTP/1.1" 200 1718 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:10 +0000] "GET /share/v2/2c3a0a8085924c4da7465cbce4c03bc4/shares/9f688a87-c7f6-436e-b418-430789e7755d HTTP/1.1" 200 1718 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:10 +0000] "POST /identity/v3/users HTTP/1.1" 201 552 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:10 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 4543 "-" "python-urllib3/1.26.20"
10.19.119.86 - - [25/Nov/2025:05:28:10 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1927 "-" "python-urllib3/1.26.20"
