10.19.119.179 - - [20/Nov/2025:06:05:24 +0000] "GET /identity/v3/ HTTP/1.1" 200 504 "-" "curl/7.81.0"
10.19.119.179 - - [20/Nov/2025:06:07:51 +0000] "PUT /identity/v3/projects/4b74f37720f041f6a7cf6dd2f9cc5257/users/8786b6a3d1474dca9136e1c20c46ad50/roles/fcdc98f2d1ae4e6cbf7576ff5f7c0d8a HTTP/1.1" 204 201 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:52 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:52 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 2679 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:52 +0000] "GET /identity/v3/roles/service HTTP/1.1" 404 337 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:52 +0000] "GET /identity/v3/roles?name=service HTTP/1.1" 200 595 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:52 +0000] "GET /identity/v3/domains/Default HTTP/1.1" 404 339 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:52 +0000] "GET /identity/v3/domains?name=Default HTTP/1.1" 200 560 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:52 +0000] "GET /identity/v3/users/placement?domain_id=default HTTP/1.1" 404 339 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:52 +0000] "GET /identity/v3/users?domain_id=default&name=placement HTTP/1.1" 200 630 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:53 +0000] "GET /identity/v3/domains/Default HTTP/1.1" 404 339 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:53 +0000] "GET /identity/v3/domains?name=Default HTTP/1.1" 200 560 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:53 +0000] "GET /identity/v3/projects/service?domain_id=default HTTP/1.1" 404 340 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:53 +0000] "GET /identity/v3/projects?domain_id=default&name=service HTTP/1.1" 200 681 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:53 +0000] "GET /identity/v3/role_assignments?role.id=fcdc98f2d1ae4e6cbf7576ff5f7c0d8a&scope.project.id=4b74f37720f041f6a7cf6dd2f9cc5257&user.id=8786b6a3d1474dca9136e1c20c46ad50 HTTP/1.1" 200 860 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:53 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:53 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 2679 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:54 +0000] "GET /identity/v3/roles/admin HTTP/1.1" 404 335 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:54 +0000] "GET /identity/v3/roles?name=admin HTTP/1.1" 200 591 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:54 +0000] "GET /identity/v3/domains/Default HTTP/1.1" 404 339 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:54 +0000] "GET /identity/v3/domains?name=Default HTTP/1.1" 200 560 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:54 +0000] "GET /identity/v3/users/placement?domain_id=default HTTP/1.1" 404 339 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:54 +0000] "GET /identity/v3/users?domain_id=default&name=placement HTTP/1.1" 200 630 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:54 +0000] "GET /identity/v3/domains/Default HTTP/1.1" 404 339 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:54 +0000] "GET /identity/v3/domains?name=Default HTTP/1.1" 200 560 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:55 +0000] "GET /identity/v3/projects/service?domain_id=default HTTP/1.1" 404 340 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:55 +0000] "GET /identity/v3/projects?domain_id=default&name=service HTTP/1.1" 200 681 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:55 +0000] "PUT /identity/v3/projects/4b74f37720f041f6a7cf6dd2f9cc5257/users/8786b6a3d1474dca9136e1c20c46ad50/roles/50c16f06c2d84c5ab5392306511312de HTTP/1.1" 204 201 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:55 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:55 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 2679 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:55 +0000] "GET /identity/v3/roles/admin HTTP/1.1" 404 335 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:55 +0000] "GET /identity/v3/roles?name=admin HTTP/1.1" 200 591 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:55 +0000] "GET /identity/v3/domains/Default HTTP/1.1" 404 339 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:56 +0000] "GET /identity/v3/domains?name=Default HTTP/1.1" 200 560 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:56 +0000] "GET /identity/v3/users/placement?domain_id=default HTTP/1.1" 404 339 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:56 +0000] "GET /identity/v3/users?domain_id=default&name=placement HTTP/1.1" 200 630 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:56 +0000] "GET /identity/v3/domains/Default HTTP/1.1" 404 339 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:56 +0000] "GET /identity/v3/domains?name=Default HTTP/1.1" 200 560 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:56 +0000] "GET /identity/v3/projects/service?domain_id=default HTTP/1.1" 404 340 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:56 +0000] "GET /identity/v3/projects?domain_id=default&name=service HTTP/1.1" 200 681 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:57 +0000] "GET /identity/v3/role_assignments?role.id=50c16f06c2d84c5ab5392306511312de&scope.project.id=4b74f37720f041f6a7cf6dd2f9cc5257&user.id=8786b6a3d1474dca9136e1c20c46ad50 HTTP/1.1" 200 860 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:57 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:57 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 2679 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:57 +0000] "GET /identity/v3/services/placement HTTP/1.1" 404 342 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:57 +0000] "GET /identity/v3/services?name=placement HTTP/1.1" 200 375 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:57 +0000] "GET /identity/v3/services?type=placement HTTP/1.1" 200 375 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:57 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:57 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 2679 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:58 +0000] "POST /identity/v3/services HTTP/1.1" 201 500 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:58 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:58 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 2782 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:58 +0000] "GET /identity/v3/services/placement HTTP/1.1" 404 342 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:58 +0000] "GET /identity/v3/services?name=placement HTTP/1.1" 200 610 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:58 +0000] "GET /identity/v3/regions/RegionOne HTTP/1.1" 200 397 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:59 +0000] "GET /identity/v3/endpoints?interface=public&region_id=RegionOne&service_id=04fbf4b0cd7940878b3ae5b78d42503d HTTP/1.1" 200 443 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:59 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:59 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 2782 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:59 +0000] "GET /identity/v3/services/placement HTTP/1.1" 404 342 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:59 +0000] "GET /identity/v3/services?name=placement HTTP/1.1" 200 610 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:59 +0000] "GET /identity/v3/regions/RegionOne HTTP/1.1" 200 397 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:07:59 +0000] "POST /identity/v3/endpoints HTTP/1.1" 201 588 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:09:32 +0000] "GET /compute/v2.1/ HTTP/1.1" 200 810 "-" "curl/7.81.0"
10.19.119.179 - - [20/Nov/2025:06:09:56 +0000] "GET /networking HTTP/1.1" 200 289 "-" "Wget/1.21.2"
10.19.119.179 - - [20/Nov/2025:06:09:59 +0000] "GET /placement HTTP/1.1" 200 429 "-" "curl/7.81.0"
10.19.119.179 - - [20/Nov/2025:06:10:01 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:01 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3458 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:02 +0000] "GET /identity HTTP/1.1" 300 579 "-" "neutron/28.0.0.0b2.dev7 keystonemiddleware.auth_token/10.12.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:02 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3277 "-" "neutron/28.0.0.0b2.dev7 keystonemiddleware.auth_token/10.12.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:02 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 3453 "-" "python-keystoneclient"
10.19.119.179 - - [20/Nov/2025:06:10:02 +0000] "GET /networking/v2.0/extensions HTTP/1.1" 200 15189 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:02 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:02 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3458 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:02 +0000] "POST /networking/v2.0/subnetpools HTTP/1.1" 201 764 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:03 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:03 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3458 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:03 +0000] "POST /networking/v2.0/subnetpools HTTP/1.1" 201 773 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:04 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:04 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3399 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:04 +0000] "POST /networking/v2.0/networks HTTP/1.1" 201 893 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:06 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:06 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3457 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:06 +0000] "GET /networking/v2.0/networks/5f5b6d59-f184-42ac-8eaa-9b22a1b36331 HTTP/1.1" 200 888 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:06 +0000] "GET /networking/v2.0/subnetpools/0bc69279-e77b-4213-a026-ecbb8b5f60bc HTTP/1.1" 200 759 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:06 +0000] "POST /networking/v2.0/subnets HTTP/1.1" 201 897 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:08 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:08 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3457 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:08 +0000] "GET /networking/v2.0/networks/5f5b6d59-f184-42ac-8eaa-9b22a1b36331 HTTP/1.1" 200 926 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:08 +0000] "GET /networking/v2.0/subnetpools/a5b29227-f8f8-42ce-ae47-3000eae11bda HTTP/1.1" 200 768 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:08 +0000] "POST /networking/v2.0/subnets HTTP/1.1" 201 957 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:10 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:10 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3458 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:10 +0000] "GET /networking/v2.0/extensions HTTP/1.1" 200 15189 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:10 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:10 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3458 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:10 +0000] "GET /networking/v2.0/extensions HTTP/1.1" 200 15189 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:11 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:11 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3399 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:11 +0000] "POST /networking/v2.0/routers HTTP/1.1" 201 830 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:11 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:11 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3458 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:12 +0000] "GET /networking/v2.0/extensions HTTP/1.1" 200 15189 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:12 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:12 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3458 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:12 +0000] "POST /networking/v2.0/networks HTTP/1.1" 201 910 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:13 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:13 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3457 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:13 +0000] "GET /networking/v2.0/subnets/e12e2031-fde7-4d38-9fd8-f8dac2045966 HTTP/1.1" 200 892 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:13 +0000] "GET /networking/v2.0/routers/78ca9a57-df7d-41cb-9840-cd28824f8d42 HTTP/1.1" 200 825 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:13 +0000] "PUT /networking/v2.0/routers/78ca9a57-df7d-41cb-9840-cd28824f8d42/add_router_interface HTTP/1.1" 200 535 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:15 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:15 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3458 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:15 +0000] "GET /networking/v2.0/networks/7c58f8ef-6785-45e8-beff-704451fbc70f HTTP/1.1" 200 905 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:15 +0000] "POST /networking/v2.0/subnets HTTP/1.1" 201 871 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:16 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:16 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3457 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:16 +0000] "GET /networking/v2.0/routers/78ca9a57-df7d-41cb-9840-cd28824f8d42 HTTP/1.1" 200 825 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:16 +0000] "GET /networking/v2.0/networks/7c58f8ef-6785-45e8-beff-704451fbc70f HTTP/1.1" 200 943 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:16 +0000] "GET /networking/v2.0/extensions/external-gateway-multihoming HTTP/1.1" 200 453 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:16 +0000] "PUT /networking/v2.0/routers/78ca9a57-df7d-41cb-9840-cd28824f8d42/update_external_gateways HTTP/1.1" 200 1258 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:10:19 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
